Airplane.Type,Avg_Injuries_per_Incident,Risk.Score,Weighted_Risk,Damage_Risk,Severity_Risk,Number.of.Engines
raf se5a,0.0,0.0,0.0,2.0,1.0,0.0
ragle rv6a,2.0,6.0,43.009974401977225,3.0,2.0,1.0
ragonese tim velocity,0.0,0.0,0.0,2.0,1.0,1.0
rainbow sky reach (pty) ltd bushcat,0.3333333333333333,0.6666666666666666,0.5309873382960152,2.0,1.0,1.0
rainbow sky reach bushcat,0.0,0.0,0.0,2.0,1.0,1.0
rajhamsa xair,1.0,2.0,4.778886044664136,2.0,1.0,1.0
ralph c kimball sea rey,0.0,0.0,0.0,2.0,1.0,1.0
ralph sanders murphy acft elite,0.0,0.0,0.0,2.0,1.0,1.0
rammel thomas w searey,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rand k.r.1,0.0,0.0,0.0,2.0,1.0,1.0
rand kr-1 catfish,0.0,0.0,0.0,3.0,1.0,1.0
rand kr-2,2.0,6.0,43.009974401977225,3.0,2.0,1.0
rand kr2,1.0,1.0,3.584164533498102,3.0,1.0,1.0
rand robinson engineering kr-2,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rand robinson kr2,1.0,2.0,4.778886044664136,2.0,1.0,1.0
randall marvin l vans rv 3a,0.0,0.0,0.0,2.0,1.0,1.0
randall w grandpre ch-701 zenith,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rankin quickie q2,0.0,0.0,0.0,2.0,1.0,1.0
rans aircraft s 6s,2.0,4.0,19.115544178656545,2.0,1.0,1.0
rans coyote ii s6,2.0,6.0,28.673316267984816,2.0,2.0,1.0
rans coyote s 4,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rans designs inc s-7ls,0.0,0.0,0.0,2.0,1.0,1.0
rans employee flying club rans s 6s,2.0,4.0,19.115544178656545,2.0,1.0,1.0
rans employee flying club rans s-6s,2.0,4.0,19.115544178656545,2.0,1.0,1.0
rans inc s-16 shekari,1.0,3.0,7.168329066996204,2.0,2.0,1.0
rans inc s-6,2.0,6.0,28.673316267984816,2.0,2.0,1.0
rans inc. airaile s 12,2.0,6.0,43.009974401977225,3.0,2.0,0.0
rans rans s6s,2.0,4.0,19.115544178656545,2.0,1.0,1.0
rans rans s7 courier,0.0,0.0,0.0,2.0,1.0,1.0
rans rv 12,0.0,0.0,0.0,2.0,1.0,1.0
rans s 12xl,0.0,0.0,0.0,2.0,1.0,1.0
rans s 5,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rans s-12,0.5,1.5,1.792082266749051,2.0,1.5,1.0
rans s-12 airaile,2.0,2.0,9.557772089328273,2.0,1.0,0.0
rans s-12 xl,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rans s-12 xl airaile,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rans s-12xl,2.0,2.0,14.336658133992408,3.0,1.0,1.0
rans s-14,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rans s-16,0.0,0.0,0.0,2.0,1.0,1.0
rans s-17,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rans s-4 coyote i,0.0,0.0,0.0,2.0,1.0,1.0
rans s-7,0.0,0.0,0.0,2.0,1.0,1.0
rans s12,0.6,1.4,2.007132138758937,2.0,1.2,1.0
rans s14,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rans s17,1.0,3.0,7.168329066996204,2.0,2.0,1.0
rans s18,1.0,3.0,7.168329066996204,2.0,2.0,1.0
rans s20,0.0,0.0,0.0,2.0,1.0,1.0
rans s5 coyote,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rans s6,1.0,2.3333333333333335,7.964810074440226,2.3333333333333335,1.3333333333333333,1.0
rans s7,1.0,2.6666666666666665,8.76129108188425,2.3333333333333335,1.3333333333333333,1.0
rans s9,1.0,1.0,2.389443022332068,2.0,1.0,1.0
"rans, inc. rans s-6es",2.0,6.0,28.673316267984816,2.0,2.0,0.0
"rans, inc. rv-4",0.0,0.0,0.0,2.0,1.0,1.0
"rans, inc. rv-9a",0.0,0.0,0.0,2.0,1.0,1.0
"rans, inc. s-6",2.0,6.0,43.009974401977225,3.0,2.0,1.0
"rans, inc. s12xl",0.0,0.0,0.0,2.0,1.0,1.0
rardin william i kitfox iii,0.0,0.0,0.0,2.0,1.0,1.0
ratcliffe john a kolb mark3x,1.0,3.0,7.168329066996204,2.0,2.0,1.0
ratheon aircraft company a36,0.0,0.0,0.0,2.0,1.0,1.0
ratte james aventura ii,1.0,2.0,4.778886044664136,2.0,1.0,0.0
rauch rv-3,1.0,2.0,4.778886044664136,2.0,1.0,1.0
raudenbush ernie lancair super es,1.0,2.0,7.168329066996204,3.0,1.0,1.0
raviraj mohil ccx-2000,0.0,0.0,0.0,2.0,1.0,1.0
ray aerial spraying 773 racer,1.0,3.0,10.752493600494306,3.0,2.0,1.0
rayan nav-4,0.0,0.0,0.0,3.0,1.0,1.0
raymon a. king super cub replica,1.0,2.0,4.778886044664136,2.0,1.0,1.0
raytheon 390,1.0,3.0,10.752493600494306,2.0,1.5,1.0
raytheon a36,0.5,1.5,2.6881234001235765,2.5,1.5,1.0
raytheon aircraft company 1900d,2.5,4.0,23.894430223320683,1.5,1.0,2.0
raytheon aircraft company 390,2.0,6.0,43.009974401977225,3.0,2.0,2.0
raytheon aircraft company 400a,0.4,0.8,0.7646217671462618,1.6,1.0,2.0
raytheon aircraft company 58,2.2,6.2,46.7852943772619,2.6,1.8,2.0
raytheon aircraft company a36,1.733333333333334,3.8,19.88016594580281,2.2,1.2,1.0
raytheon aircraft company b200,0.14285714285714282,0.42857142857142855,0.21943864490804704,2.0,1.1428571428571428,1.7142857142857142
raytheon aircraft company b300,0.0,0.0,0.0,2.0,1.0,2.0
raytheon aircraft company b36tc,0.75,1.5,3.360154250154471,2.25,1.25,1.0
raytheon aircraft company be-400a,0.0,0.0,0.0,1.0,1.0,2.0
raytheon aircraft company c90a,2.2,6.2,37.323100008826906,2.0,1.4,2.0
raytheon aircraft company c90gt,1.0,3.0,7.168329066996204,2.0,2.0,2.0
raytheon aircraft company g36,2.142857142857143,5.142857142857143,31.08714136197333,2.2857142857142856,1.4285714285714286,1.0
raytheon aircraft company hawker,0.0,0.0,0.0,1.0,1.0,2.0
raytheon b200,2.5,7.5,67.20308500308941,2.0,2.0,2.0
raytheon co cobra,0.0,0.0,0.0,2.0,3.0,1.0
raytheon company cobra,0.0,0.0,0.0,2.0,1.0,1.0
raytheon corporate jets 400a,1.0,1.0,2.389443022332068,2.0,1.0,2.0
raytheon corporate jets bae 125-800a,8.0,24.0,688.1595904316356,3.0,2.0,2.0
raytheon g36,1.0,3.0,7.168329066996204,2.0,2.0,1.0
raytheon hawker,0.0,0.0,0.0,2.0,1.0,2.0
raytheon hawker 800xp,1.5,1.5,5.376246800247153,2.0,1.0,2.0
reamer rv7a,2.0,4.0,19.115544178656545,2.0,2.0,1.0
rearwin 8135,0.0,0.0,0.0,2.0,1.0,1.0
redd tom quicksilver gt 400,1.0,3.0,7.168329066996204,2.0,2.0,1.0
redding david rv9a,0.0,0.0,0.0,2.0,1.0,1.0
reed glasair iii sh-3r,2.0,6.0,28.673316267984816,2.0,2.0,1.0
reed mike smiths super cub,0.0,0.0,0.0,2.0,1.0,1.0
reed william a kitfox 4,1.0,1.0,2.389443022332068,2.0,1.0,1.0
reeves avid mark iv,0.0,0.0,0.0,2.0,1.0,1.0
refling rv8,0.0,0.0,0.0,2.0,1.0,1.0
rehn kitfox iv,2.0,4.0,19.115544178656545,2.0,2.0,1.0
reich glastar,0.0,0.0,0.0,2.0,1.0,1.0
reilly charles w escapade,2.0,4.0,19.115544178656545,2.0,1.0,1.0
reims aviation f150l,2.0,6.0,28.673316267984816,2.0,2.0,1.0
reims aviation s.a. f150 m,0.0,0.0,0.0,1.0,1.0,1.0
reims cessna fr172,2.0,4.0,19.115544178656545,2.0,1.0,1.0
reims f172n,2.0,6.0,43.009974401977225,3.0,2.0,1.0
reims-cessna f150,2.0,6.0,43.009974401977225,3.0,2.0,1.0
reimus sonex fr1,1.0,1.0,2.389443022332068,2.0,1.0,1.0
reinboldt richard a challenger ii,2.0,6.0,28.673316267984816,2.0,2.0,1.0
reinhart gp-4,0.0,0.0,0.0,2.0,1.0,1.0
remos acft gmbh flugzeugbau remos gx,0.8333333333333334,2.0,5.143939839742647,2.3333333333333335,1.3333333333333333,1.0
remos aircraft gmbh flugzeugba gx,2.0,6.0,28.673316267984816,2.0,2.0,1.0
remos aircraft gmbh g 3/600,0.0,0.0,0.0,2.0,1.0,1.0
remos aircraft gmbh g-3/600,0.0,0.0,0.0,2.0,1.0,1.0
remos aircraft gmbh g3/600,2.0,4.0,19.115544178656545,2.0,1.0,1.0
remos aircraft gmbh gemini remos,1.0,1.0,2.389443022332068,2.0,1.0,1.0
remos aircraft gmbh remos g-3/,0.0,0.0,0.0,2.0,1.0,1.0
remos aircraft gmbh remos g-3/600,1.0,2.0,4.778886044664136,2.0,1.5,1.0
remos aircraft gmbh remos gx,1.0,2.0,4.778886044664136,2.0,1.25,1.0
remos g-3/600,0.0,0.0,0.0,2.0,1.0,1.0
remos g-3/6000,0.0,0.0,0.0,2.0,1.0,1.0
remos gx,0.0,0.0,0.0,2.0,1.0,1.0
rempe kitfox,1.0,1.0,2.389443022332068,2.0,1.0,1.0
render rv 9a,2.0,2.0,9.557772089328273,2.0,1.0,1.0
rennicke midget musta mm1,0.0,0.0,0.0,2.0,1.0,1.0
replogle lancair 360,2.0,6.0,28.673316267984816,2.0,2.0,1.0
republic p 47d,1.0,3.0,7.168329066996204,2.0,2.0,1.0
republic rc 3,1.0,2.0,4.778886044664136,2.0,1.5,1.0
republic rc-3,1.0,1.75,4.181525289081119,2.0,1.25,1.0
republic rc3,1.0,1.0,2.389443022332068,2.0,1.0,0.0
reupert mark avid flyer,2.0,3.0,14.336658133992408,2.0,1.0,1.0
rewey william m ch 801,0.0,0.0,0.0,2.0,1.0,1.0
rgj aviation llc johnson air cam,2.0,4.0,28.673316267984816,3.0,1.0,2.0
"rhoads, larry e sopwith baby",0.0,0.0,0.0,2.0,1.0,1.0
rice gn-1 air campier,1.0,3.0,7.168329066996204,2.0,2.0,1.0
rice kr-2,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rice leo b kitfox series 5,0.0,0.0,0.0,2.0,1.0,1.0
rich wheeler express ct,1.0,3.0,10.752493600494306,3.0,2.0,0.0
richard challenger ii,2.0,3.0,14.336658133992408,2.0,1.0,1.0
richard f. sheldon aventura ii,1.0,2.0,4.778886044664136,2.0,1.0,1.0
richard lacourse wheeler express,2.0,6.0,43.009974401977225,3.0,2.0,1.0
richard rank kitfox 4,0.0,0.0,0.0,2.0,1.0,1.0
richard s duncan avid flyer,2.0,3.0,14.336658133992408,2.0,1.0,1.0
richard silva seawind,0.0,0.0,0.0,2.0,1.0,1.0
richmond jim r cck-1865,0.0,0.0,0.0,2.0,1.0,1.0
rick campbell zenith-stol ch801,2.0,6.0,28.673316267984816,2.0,2.0,1.0
ridge lowell h jabiru j230,0.0,0.0,0.0,2.0,1.0,1.0
riffel jerris l rv-7a,1.0,3.0,7.168329066996204,2.0,2.0,1.0
riggs kenneth w t bird ii,2.0,2.0,9.557772089328273,2.0,1.0,1.0
riley d-16a,0.0,0.0,0.0,2.0,1.0,2.0
risher jimmy e vans aircraft rv-8,0.0,0.0,0.0,2.0,1.0,1.0
ristine avid mark iv,0.0,0.0,0.0,2.0,1.0,1.0
rittal alfred timothy glastar,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rittal glastar,0.0,0.0,0.0,2.0,1.0,1.0
ritter john i s d s c,0.0,0.0,0.0,2.0,1.0,1.0
ritter rv-10,1.0,3.0,10.752493600494306,3.0,2.0,1.0
rivers lindsey lee vans rv6a,2.0,3.0,14.336658133992408,2.0,1.0,1.0
rivers william j kr-2,1.0,3.0,7.168329066996204,2.0,2.0,1.0
roach neil glasair su,0.0,0.0,0.0,2.0,1.0,1.0
robert a miller murphy rebel elite,0.0,0.0,0.0,2.0,1.0,1.0
robert c. hanson pitts s2e,1.0,3.0,10.752493600494306,3.0,2.0,1.0
robert e bounds bounds bearcoupe,2.0,2.0,9.557772089328273,2.0,1.0,1.0
robert fitts fitts cub,0.0,0.0,0.0,2.0,1.0,1.0
robert frisbey rv4,0.0,0.0,0.0,2.0,1.0,1.0
robert golding tbirdii,2.0,4.0,19.115544178656545,2.0,1.0,1.0
robert j reimbold zenith ch 750,0.0,0.0,0.0,2.0,1.0,1.0
robert j. goodyear hummel bird,1.0,2.0,4.778886044664136,2.0,1.0,1.0
robert j. jackson rv6-a,2.0,4.0,19.115544178656545,2.0,1.0,1.0
robert m. jones zenith ch 701,0.0,0.0,0.0,2.0,1.0,1.0
robert miles smith trike,1.0,2.0,4.778886044664136,2.0,1.0,1.0
robert r. reiland rans,1.0,2.0,4.778886044664136,2.0,1.0,1.0
robert trembly ja20 highlander,1.0,2.0,4.778886044664136,2.0,1.0,1.0
robert wood thorp t18,0.0,0.0,0.0,2.0,1.0,1.0
roberto p. garcia nieuport 24bis,1.0,3.0,7.168329066996204,2.0,2.0,1.0
roberts alan w kitfox ii,0.0,0.0,0.0,2.0,1.0,1.0
roberts bruce w vans aircraft rv 9a,2.0,4.0,19.115544178656545,2.0,1.0,0.0
roberts super bear,1.0,2.0,4.778886044664136,2.0,1.0,1.0
robertson c-402b,7.0,21.0,526.872186424221,3.0,2.0,2.0
robertson c-414,12.0,36.0,1548.3590784711803,3.0,2.0,2.0
robertson c-u206f,5.0,14.0,250.89151734486717,3.0,2.0,1.0
robertson james f velocity std/rg e,1.0,1.0,2.389443022332068,2.0,1.0,1.0
robertson velocity,1.0,2.0,4.778886044664136,2.0,1.0,1.0
robidoux lionel wittman w 10,0.0,0.0,0.0,2.0,1.0,1.0
robin dr400,2.0,6.0,28.673316267984816,2.0,2.0,0.0
robinson michael e cozy mark iv,0.0,0.0,0.0,2.0,1.0,1.0
robinson stewart j bearhawk,0.0,0.0,0.0,2.0,1.0,1.0
rocci martignoni ja30 superstol,0.0,0.0,0.0,2.0,1.0,1.0
rockwell 112,1.0,3.0,8.363050578162238,2.3333333333333335,1.6666666666666667,1.0
rockwell 112a,0.6666666666666666,2.0,4.778886044664136,2.0,1.3333333333333333,1.0
rockwell 112tc,0.6666666666666666,2.0,4.778886044664136,2.3333333333333335,1.3333333333333333,1.0
rockwell 112tca,0.0,0.0,0.0,2.0,1.0,1.0
rockwell 114,0.0,0.0,0.0,1.5,2.0,1.0
rockwell 500,3.0,5.0,46.59413893547533,2.5,1.5,2.0
rockwell 690,1.5,4.5,24.193110601112192,2.25,1.25,2.0
rockwell 690a,0.0,0.0,0.0,2.0,1.0,2.0
rockwell 690b,0.6666666666666666,2.0,4.778886044664136,2.3333333333333335,1.3333333333333333,2.0
rockwell 690c,0.0,0.0,0.0,2.0,1.0,2.0
rockwell comdr 112tca,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rockwell commander 114,3.0,7.0,75.26745520346014,3.0,1.5,1.0
rockwell commander ac-100,0.0,0.0,0.0,2.0,1.0,1.0
rockwell int't s2r,0.0,0.0,0.0,2.0,1.0,1.0
rockwell international 112,1.0,3.0,10.752493600494306,2.5,1.5,1.0
rockwell international 112a,1.5,2.0,7.168329066996205,2.0,1.0,1.0
rockwell international 112tc,0.0,0.0,0.0,2.0,1.0,1.0
rockwell international 114,0.0,0.0,0.0,1.8888888888888888,1.0,1.0
rockwell international 114a,0.0,0.0,0.0,2.0,1.0,1.0
rockwell international 500 s,0.0,0.0,0.0,2.0,1.0,2.0
rockwell international 500-s,0.0,0.0,0.0,2.0,1.0,2.0
rockwell international 690a,1.0,2.0,4.778886044664136,2.0,1.0,2.0
rockwell international 690b,1.75,5.25,32.92951165151381,2.75,1.75,2.0
rockwell international 690c,0.0,0.0,0.0,2.0,1.0,2.0
rockwell international 700,0.0,0.0,0.0,2.0,1.0,2.0
rockwell international na-265-65,3.0,9.0,96.77244240444877,3.0,2.0,2.0
rockwell international s 2r,0.28571428571428564,0.5714285714285714,0.5364055764418928,2.142857142857143,1.1428571428571428,0.7142857142857143
rockwell international s-2r,0.23529411764705882,0.47058823529411764,0.26457500593296257,2.0,1.0588235294117647,1.0
rockwell international s2r,0.0,0.0,0.0,2.0,1.0,1.0
rockwell international stinson 108,0.0,0.0,0.0,2.0,1.0,1.0
rockwell intl 114,0.0,0.0,0.0,3.0,1.0,1.0
rockwell intl s-2r,0.5,1.0,1.792082266749051,2.5,1.0,1.0
rockwell intl. s-2r,0.5,1.0,1.792082266749051,2.5,1.0,1.0
rockwell na-265-65,0.0,0.0,0.0,1.5,2.0,2.0
rockwell na-265-80,0.0,0.0,0.0,1.0,3.0,2.0
rockwell s 2r,0.5,1.0,1.194721511166034,2.0,1.0,1.0
rockwell s-2r,0.4285714285714285,1.1428571428571428,1.6092167293256783,2.2857142857142856,1.1428571428571428,1.0
rockwell s2r,0.4285714285714285,0.8571428571428571,0.8777545796321882,2.142857142857143,1.1428571428571428,1.0
rockwell s2r r1340,0.0,0.0,0.0,2.0,1.0,1.0
rockwell sabreliner 65,0.0,0.0,0.0,1.0,3.0,2.0
rodgers zodiac 601xl,0.0,0.0,0.0,2.0,1.0,1.0
roe cleo wittman tailwind w10,1.0,3.0,7.168329066996204,2.0,2.0,0.0
roetman ryland k jr eagle,1.0,1.0,2.389443022332068,2.0,1.0,1.0
roger g white glasair,1.0,2.0,4.778886044664136,2.0,1.0,1.0
roger m allen ra2,2.0,2.0,9.557772089328273,2.0,1.0,1.0
rogers george t lancair ivp,3.0,9.0,64.51496160296584,2.0,2.0,1.0
rogers homer/rogers sheila rv 6a,0.0,0.0,0.0,2.0,1.0,1.0
rogers kenneth j flaglor scooter,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rogers rutan defiant 40,0.0,0.0,0.0,2.0,1.0,2.0
rogers t-51 mustang kit,0.0,0.0,0.0,2.0,1.0,1.0
ron burleigh air cam,0.0,0.0,0.0,2.0,1.0,2.0
ronald d. murray rv-6a,2.0,2.0,9.557772089328273,2.0,1.0,1.0
ronald j bender baking duce,1.0,2.0,4.778886044664136,2.0,1.0,1.0
ronald v white ch701,1.0,1.0,2.389443022332068,2.0,1.0,1.0
roof curtis hawk p6e,1.0,1.0,2.389443022332068,2.0,1.0,1.0
root sherpa,2.0,3.0,14.336658133992408,2.0,1.0,1.0
roscher frederick thunder mustang,1.0,2.0,7.168329066996204,3.0,1.0,1.0
rose herbert d pietenpol air camper,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rose parakeet a-1,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rose parrakeet a-1,1.0,3.0,10.752493600494306,3.0,2.0,1.0
rose thunder mustang,1.0,3.0,10.752493600494306,3.0,2.0,1.0
rose-rhinehart a4-c,1.0,2.0,4.778886044664136,2.0,1.0,1.0
rosenbaum super petrel,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rosner acro sport ii,0.0,0.0,0.0,2.0,1.0,1.0
ross alfred k/oneill terrence lancair 235,0.0,0.0,0.0,2.0,1.0,1.0
ross h/herriott m vans aircraft rv 3,1.0,3.0,10.752493600494306,3.0,2.0,1.0
ross jonathan rv-8,0.0,0.0,0.0,2.0,1.0,1.0
rotherwick glasair iii,2.0,4.0,19.115544178656545,2.0,1.0,1.0
rotherwick hr glasair iii,0.0,0.0,0.0,2.0,1.0,1.0
rouse glasair iii,0.0,0.0,0.0,2.0,1.0,1.0
rovey jason h rv-8,0.0,0.0,0.0,2.0,1.0,1.0
rowe dennis a highlander,0.0,0.0,0.0,2.0,1.0,1.0
rowland gs-2 sport,0.0,0.0,0.0,2.0,1.0,1.0
royse david avid c aerobat,1.0,1.0,2.389443022332068,2.0,1.0,1.0
rudberg todd w vans acft rv8,0.0,0.0,0.0,2.0,1.0,1.0
rudder dwight k kitfox iv 1200 spdst,0.0,0.0,0.0,2.0,1.0,1.0
rudolph ralph monroe starlite,0.0,0.0,0.0,2.0,1.0,1.0
ruehle glastar,0.0,0.0,0.0,2.0,1.0,1.0
rupp rutan defiant,0.0,0.0,0.0,2.0,1.0,2.0
rusk smith super cub,1.0,2.0,4.778886044664136,2.0,1.0,1.0
russell e oberg murphy rebel,0.0,0.0,0.0,2.0,1.0,1.0
russom roy g hummel h5,1.0,3.0,7.168329066996204,2.0,2.0,1.0
rutan defiant,1.0,3.0,7.168329066996204,2.0,2.0,2.0
rutan rutan long ez,0.0,0.0,0.0,2.0,1.0,1.0
rutan vari eze,2.0,3.0,21.504987200988612,3.0,1.0,0.0
rutan varieze,0.75,1.5,2.6881234001235765,2.0,1.0,1.0
rutten phil j pietenpol,0.0,0.0,0.0,2.0,1.0,0.0
rutter herbert g long ez,1.0,3.0,7.168329066996204,2.0,2.0,1.0
ryan aeronautical st3kr,1.5714285714285714,2.0,7.5096780701865,2.0,1.2857142857142858,1.0
ryan aeronautics st3kr (pt 21),1.0,1.0,2.389443022332068,2.0,1.0,1.0
ryan john steffey subsonex,0.0,0.0,0.0,2.0,1.0,1.0
ryan navion,0.9230769230769232,1.9230769230769231,4.835440909098032,2.076923076923077,1.2307692307692308,1.0
ryan navion a,3.3333333333333335,4.666666666666667,37.16911368072106,2.0,1.0,1.0
ryan navion b,0.5,1.0,1.194721511166034,2.0,1.0,1.0
ryan navion g,0.0,0.0,0.0,2.0,1.0,1.0
ryan pt-22,2.0,5.0,35.841645334981024,3.0,2.0,1.0
ryan st-3kr,0.0,0.0,0.0,2.0,1.0,1.0
ryan st3kr,1.0,1.5,3.584164533498102,2.0,1.0,1.0
ryan w gross arion lighting,0.0,0.0,0.0,2.0,1.0,1.0
ryskamp bruce a acroduster,1.0,3.0,10.752493600494306,3.0,2.0,1.0
s c aerostar s .a. festival r40s,2.0,4.0,19.115544178656545,2.0,1.0,1.0
s c aerostar s a yak 52,0.0,0.0,0.0,2.0,1.0,1.0
s c aerostar s a yak 52tw,1.0,3.0,10.752493600494306,3.0,2.0,1.0
s c aerostar s a yak-52,1.0,1.0,2.389443022332068,2.0,1.0,1.0
s.c. aerostar s.a. yak-52w,0.0,0.0,0.0,2.0,1.0,1.0
s.c. aerostar s.a. yak52,2.0,6.0,28.673316267984816,2.0,2.0,1.0
s.o.c.a.t.a. ms893e,0.0,0.0,0.0,2.0,1.0,1.0
s.o.c.a.t.a. rallye 150,1.0,2.0,4.778886044664136,2.0,1.0,1.0
s.o.c.a.t.a. rallye 235,0.0,0.0,0.0,2.0,1.0,1.0
sa300 starduster,1.0,1.0,2.389443022332068,2.0,1.0,1.0
saab 2000,5.0,10.0,119.47215111660341,2.0,2.0,2.0
saab 91c,1.0,3.0,7.168329066996204,2.0,2.0,0.0
saab-scania ab (saab) 340a,1.0,3.0,3.584164533498102,1.0,2.0,2.0
saberwing saberwing,1.0,3.0,7.168329066996204,2.0,2.0,1.0
sabreliner corp. 40,0.0,0.0,0.0,2.0,1.0,2.0
sabrena dragonfly,1.0,3.0,7.168329066996204,2.0,2.0,1.0
saccio thomas a seawind 3000,2.0,6.0,43.009974401977225,3.0,2.0,1.0
sackman sackman special,0.0,0.0,0.0,2.0,1.0,1.0
sacrey w michael zenair ch,0.0,0.0,0.0,2.0,1.0,1.0
sadler terry a merlin,1.0,1.0,2.389443022332068,2.0,1.0,1.0
sadler terry rans s-7 courier,2.0,3.0,14.336658133992408,2.0,1.0,1.0
sadler vampire,1.0,2.0,4.778886044664136,2.0,1.0,1.0
salerno kenneth g jr kitfox series 7,1.0,2.0,4.778886044664136,2.0,1.0,1.0
sam r peachey just aircraft highla,1.0,2.0,4.778886044664136,2.0,1.0,1.0
sandall evan r rv8,0.0,0.0,0.0,2.0,1.0,1.0
sanders ben g iii dr-107,0.0,0.0,0.0,2.0,1.0,1.0
sanderson herbert h sha glasair,2.0,4.0,19.115544178656545,2.0,1.0,1.0
sanderson pitts special sps-1,0.0,0.0,0.0,2.0,1.0,1.0
sanford zenith ch 601xl,2.0,6.0,28.673316267984816,2.0,2.0,1.0
santana pa-18 replica,0.0,0.0,0.0,2.0,1.0,1.0
sapp larry e seawind 3000,2.0,2.0,9.557772089328273,2.0,1.0,1.0
sargent bushby mustang ii,1.0,1.0,3.584164533498102,3.0,1.0,1.0
sargent jonathan varieze,1.0,2.0,4.778886044664136,2.0,1.0,1.0
sasser allen l searey,0.0,0.0,0.0,2.0,1.0,1.0
sater coot a-amphib,1.0,3.0,7.168329066996204,2.0,2.0,1.0
sauer kr-2s,1.0,2.0,4.778886044664136,2.0,1.0,1.0
saunders stiletto,1.0,1.0,2.389443022332068,2.0,1.0,1.0
savage air llc epic lt,0.0,0.0,0.0,2.0,1.0,1.0
savage rv-8,1.0,1.0,2.389443022332068,2.0,1.0,1.0
savage savage-cozy,1.0,1.0,2.389443022332068,2.0,1.0,1.0
savage skybolt,2.0,5.0,35.841645334981024,3.0,2.0,1.0
saville hummer falcon aa-1a,0.0,0.0,0.0,2.0,1.0,1.0
sawby scott rv-6a,1.0,1.0,2.389443022332068,2.0,5.0,1.0
sawyer skybolt,0.0,0.0,0.0,2.0,1.0,1.0
sc iar sa brasov iar 825,0.0,0.0,0.0,2.0,1.0,1.0
schabacker konrad j acro sport ii,0.0,0.0,0.0,2.0,1.0,1.0
schaefer kitfox 4,1.0,1.0,2.389443022332068,2.0,1.0,1.0
schafer rick w foxtrot 4,4.0,9.0,86.01994880395445,2.0,2.0,1.0
schafer starduster sa-300,1.0,2.0,4.778886044664136,2.0,1.0,1.0
schaffer fisher horizon 2,1.0,3.0,10.752493600494306,3.0,2.0,0.0
schaffer gary w lancair,1.0,3.0,7.168329066996204,2.0,2.0,1.0
schauer william a jr starduster too sa300,0.0,0.0,0.0,2.0,1.0,1.0
scheel stanley k kitfox-series 7,0.0,0.0,0.0,2.0,1.0,1.0
scheineman-van buren t 18,2.0,2.0,9.557772089328273,2.0,1.0,0.0
schendl mustang ii,1.0,3.0,7.168329066996204,2.0,2.0,1.0
schlichtman stol ch750,0.0,0.0,0.0,1.0,1.0,1.0
schmidt albert d aventura ii,2.0,6.0,28.673316267984816,2.0,2.0,1.0
schmidt donald l gs1 glastar,1.0,2.0,4.778886044664136,2.0,1.0,1.0
schmidt rv7a,0.0,0.0,0.0,2.0,1.0,1.0
schneider christen eagle ii,2.0,6.0,28.673316267984816,2.0,2.0,1.0
schneider john w pt-2a,0.0,0.0,0.0,2.0,1.0,1.0
schneider richard j alaskan bushmaster,0.0,0.0,0.0,2.0,1.0,1.0
schoepflin da-4-550,1.0,3.0,7.168329066996204,2.0,2.0,1.0
schooley sonex,0.0,0.0,0.0,2.0,1.0,1.0
schoonover john d kit fox iv 1200,1.0,3.0,7.168329066996204,2.0,2.0,1.0
schosanski john h cozy mk iv r,0.0,0.0,0.0,2.0,1.0,1.0
schrieber robert l p 70,2.0,6.0,28.673316267984816,2.0,2.0,1.0
schroeder wichawk,0.0,0.0,0.0,2.0,1.0,1.0
schuchart stoddard hamiltonsh3,1.0,3.0,10.752493600494306,3.0,2.0,1.0
schulke avid magnum,0.0,0.0,0.0,2.0,1.0,1.0
schumacher challenger ii,0.0,0.0,0.0,2.0,1.0,1.0
schumacher lancair super es,3.0,9.0,96.77244240444877,3.0,2.0,1.0
schupp edward w sky ranger ii,0.0,0.0,0.0,2.0,1.0,1.0
schweizer aircraft corp 164b,1.0,2.0,4.778886044664136,2.0,1.0,1.0
schweizer aircraft corp g 164,0.0,0.0,0.0,2.0,1.0,1.0
schweizer aircraft corp g 164b,0.6,1.6,2.7239650454585576,2.2,1.4,1.0
schweizer aircraft corp g-164b,0.11111111111111113,0.1111111111111111,0.029499296572000837,1.8888888888888888,1.1111111111111112,1.0
schweizer aircraft corp g-164d,1.0,2.0,4.778886044664136,2.0,1.0,1.0
